FinancialRecordID,MonthStartDateKey,FiscalMonth,ProjectKey,CostCategory,PeriodType,BudgetAmount,ActualLaborCost,ActualMaterialCost,ActualOtherCost,ActualCostAmount,CommittedCost,ForecastToComplete,EAC,PlannedLaborHours,ActualLaborHours
FIN-000792,20251201,2025-12,15,Other,Forecast,27408.03,0.0,0.0,0.0,0.0,6321.49,31075.73,31075.73,0.0,0.0
FIN-000793,20240701,2024-07,16,Labor,Actual,113773.06,39894.94,0.0,0.0,39894.94,0.0,0.0,39894.94,1208.66,400.0
FIN-000794,20240701,2024-07,16,Contractor,Actual,35362.2,8489.91,0.0,0.0,8489.91,0.0,0.0,8489.91,264.59,59.25
FIN-000795,20240701,2024-07,16,Material,Actual,96706.93,0.0,149533.94,0.0,149533.94,0.0,0.0,149533.94,0.0,0.0
FIN-000796,20240701,2024-07,16,Other,Actual,41653.32,0.0,0.0,66176.62,66176.62,0.0,0.0,66176.62,0.0,0.0
FIN-000797,20240801,2024-08,16,Labor,Actual,144557.56,42373.94,0.0,0.0,42373.94,0.0,0.0,42373.94,1535.7,466.5
FIN-000798,20240801,2024-08,16,Contractor,Actual,44766.09,48305.43,0.0,0.0,48305.43,0.0,0.0,48305.43,334.95,362.0
FIN-000799,20240801,2024-08,16,Material,Actual,123597.62,0.0,217626.35,0.0,217626.35,0.0,0.0,217626.35,0.0,0.0
FIN-000800,20240801,2024-08,16,Other,Actual,54561.55,0.0,0.0,95094.11,95094.11,0.0,0.0,95094.11,0.0,0.0
FIN-000801,20240901,2024-09,16,Labor,Actual,165700.59,62571.74,0.0,0.0,62571.74,0.0,0.0,62571.74,1760.31,666.25
FIN-000802,20240901,2024-09,16,Contractor,Actual,60123.63,13829.87,0.0,0.0,13829.87,0.0,0.0,13829.87,449.86,112.0
FIN-000803,20240901,2024-09,16,Material,Actual,156408.62,0.0,216948.56,0.0,216948.56,0.0,0.0,216948.56,0.0,0.0
FIN-000804,20240901,2024-09,16,Other,Actual,65827.43,0.0,0.0,96141.18,96141.18,0.0,0.0,96141.18,0.0,0.0
FIN-000805,20241001,2024-10,16,Labor,Actual,191764.06,58191.56,0.0,0.0,58191.56,0.0,0.0,58191.56,2037.19,628.25
FIN-000806,20241001,2024-10,16,Contractor,Actual,66449.99,24038.51,0.0,0.0,24038.51,0.0,0.0,24038.51,497.2,189.75
FIN-000807,20241001,2024-10,16,Material,Actual,165244.16,0.0,283953.89,0.0,283953.89,0.0,0.0,283953.89,0.0,0.0
FIN-000808,20241001,2024-10,16,Other,Actual,73612.8,0.0,0.0,100172.2,100172.2,0.0,0.0,100172.2,0.0,0.0
FIN-000809,20241101,2024-11,16,Labor,Actual,225776.0,44719.55,0.0,0.0,44719.55,0.0,0.0,44719.55,2398.52,451.75
FIN-000810,20241101,2024-11,16,Contractor,Actual,76500.87,15809.3,0.0,0.0,15809.3,0.0,0.0,15809.3,572.4,130.5
FIN-000811,20241101,2024-11,16,Material,Actual,179200.67,0.0,236954.45,0.0,236954.45,0.0,0.0,236954.45,0.0,0.0
FIN-000812,20241101,2024-11,16,Other,Actual,85812.0,0.0,0.0,144362.35,144362.35,0.0,0.0,144362.35,0.0,0.0
FIN-000813,20241201,2024-12,16,Labor,Actual,235089.46,72718.39,0.0,0.0,72718.39,0.0,0.0,72718.39,2497.46,742.5
FIN-000814,20241201,2024-12,16,Contractor,Actual,87779.98,33174.47,0.0,0.0,33174.47,0.0,0.0,33174.47,656.79,247.75
FIN-000815,20241201,2024-12,16,Material,Actual,173672.92,0.0,257166.32,0.0,257166.32,0.0,0.0,257166.32,0.0,0.0
FIN-000816,20241201,2024-12,16,Other,Actual,82733.6,0.0,0.0,116036.22,116036.22,0.0,0.0,116036.22,0.0,0.0
FIN-000817,20250101,2025-01,16,Labor,Actual,221855.13,43873.74,0.0,0.0,43873.74,0.0,0.0,43873.74,2356.86,446.25
FIN-000818,20250101,2025-01,16,Contractor,Actual,82295.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.76,0.0
FIN-000819,20250101,2025-01,16,Material,Actual,167840.6,0.0,264658.27,0.0,264658.27,0.0,0.0,264658.27,0.0,0.0
FIN-000820,20250101,2025-01,16,Other,Actual,82367.83,0.0,0.0,113049.02,113049.02,0.0,0.0,113049.02,0.0,0.0
FIN-000821,20250201,2025-02,16,Labor,Actual,225010.58,45968.39,0.0,0.0,45968.39,0.0,0.0,45968.39,2390.38,467.0
FIN-000822,20250201,2025-02,16,Contractor,Actual,83761.06,14286.04,0.0,0.0,14286.04,0.0,0.0,14286.04,626.72,112.0
FIN-000823,20250201,2025-02,16,Material,Actual,165439.87,0.0,297496.95,0.0,297496.95,0.0,0.0,297496.95,0.0,0.0
FIN-000824,20250201,2025-02,16,Other,Actual,76564.58,0.0,0.0,113190.99,113190.99,0.0,0.0,113190.99,0.0,0.0
FIN-000825,20250301,2025-03,16,Labor,Actual,186883.27,66493.81,0.0,0.0,66493.81,0.0,0.0,66493.81,1985.34,668.5
FIN-000826,20250301,2025-03,16,Contractor,Actual,80831.38,37581.59,0.0,0.0,37581.59,0.0,0.0,37581.59,604.8,229.0
FIN-000827,20250301,2025-03,16,Material,Actual,144845.99,0.0,260719.34,0.0,260719.34,0.0,0.0,260719.34,0.0,0.0
FIN-000828,20250301,2025-03,16,Other,Actual,66069.23,0.0,0.0,88404.53,88404.53,0.0,0.0,88404.53,0.0,0.0
FIN-000829,20250401,2025-04,16,Labor,Actual,176202.79,49837.76,0.0,0.0,49837.76,0.0,0.0,49837.76,1871.88,537.0
FIN-000830,20250401,2025-04,16,Contractor,Actual,72995.96,32074.28,0.0,0.0,32074.28,0.0,0.0,32074.28,546.18,209.75
FIN-000831,20250401,2025-04,16,Material,Actual,124836.52,0.0,206188.99,0.0,206188.99,0.0,0.0,206188.99,0.0,0.0
FIN-000832,20250401,2025-04,16,Other,Actual,58156.58,0.0,0.0,73482.92,73482.92,0.0,0.0,73482.92,0.0,0.0
FIN-000833,20250501,2025-05,16,Labor,Actual,143477.76,50509.78,0.0,0.0,50509.78,0.0,0.0,50509.78,1524.23,502.0
FIN-000834,20250501,2025-05,16,Contractor,Actual,60035.57,17542.67,0.0,0.0,17542.67,0.0,0.0,17542.67,449.2,104.75
FIN-000835,20250501,2025-05,16,Material,Actual,97776.31,0.0,140736.87,0.0,140736.87,0.0,0.0,140736.87,0.0,0.0
FIN-000836,20250501,2025-05,16,Other,Actual,44656.61,0.0,0.0,66459.4,66459.4,0.0,0.0,66459.4,0.0,0.0
FIN-000837,20250601,2025-06,16,Labor,Actual,107180.97,68237.25,0.0,0.0,68237.25,0.0,0.0,68237.25,1138.63,713.0
FIN-000838,20250601,2025-06,16,Contractor,Actual,47014.43,6398.18,0.0,0.0,6398.18,0.0,0.0,6398.18,351.78,58.25
FIN-000839,20250601,2025-06,16,Material,Actual,74708.39,0.0,128434.47,0.0,128434.47,0.0,0.0,128434.47,0.0,0.0
FIN-000840,20250601,2025-06,16,Other,Actual,37518.07,0.0,0.0,65507.1,65507.1,0.0,0.0,65507.1,0.0,0.0
FIN-000841,20240501,2024-05,17,Labor,Actual,103680.67,139524.92,0.0,0.0,139524.92,0.0,0.0,139524.92,1047.8,1483.5
FIN-000842,20240501,2024-05,17,Contractor,Actual,22195.43,51249.87,0.0,0.0,51249.87,0.0,0.0,51249.87,160.14,375.0
FIN-000843,20240501,2024-05,17,Material,Actual,90706.95,0.0,81581.41,0.0,81581.41,0.0,0.0,81581.41,0.0,0.0
FIN-000844,20240501,2024-05,17,Other,Actual,39497.05,0.0,0.0,28148.84,28148.84,0.0,0.0,28148.84,0.0,0.0
FIN-000845,20240601,2024-06,17,Labor,Actual,92513.53,115606.82,0.0,0.0,115606.82,0.0,0.0,115606.82,934.94,1246.0
FIN-000846,20240601,2024-06,17,Contractor,Actual,24315.75,65840.55,0.0,0.0,65840.55,0.0,0.0,65840.55,175.44,471.75
FIN-000847,20240601,2024-06,17,Material,Actual,81476.58,0.0,64578.99,0.0,64578.99,0.0,0.0,64578.99,0.0,0.0
FIN-000848,20240601,2024-06,17,Other,Actual,36861.02,0.0,0.0,29143.24,29143.24,0.0,0.0,29143.24,0.0,0.0
FIN-000849,20240701,2024-07,17,Labor,Actual,88450.72,81130.78,0.0,0.0,81130.78,0.0,0.0,81130.78,893.88,869.0
FIN-000850,20240701,2024-07,17,Contractor,Actual,21293.92,47631.99,0.0,0.0,47631.99,0.0,0.0,47631.99,153.64,344.0
FIN-000851,20240701,2024-07,17,Material,Actual,77570.38,0.0,66966.13,0.0,66966.13,0.0,0.0,66966.13,0.0,0.0
FIN-000852,20240701,2024-07,17,Other,Actual,35908.18,0.0,0.0,32456.47,32456.47,0.0,0.0,32456.47,0.0,0.0
FIN-000853,20240801,2024-08,17,Labor,Actual,85914.23,75076.98,0.0,0.0,75076.98,0.0,0.0,75076.98,868.25,806.0
FIN-000854,20240801,2024-08,17,Contractor,Actual,22422.73,34272.21,0.0,0.0,34272.21,0.0,0.0,34272.21,161.78,260.5
FIN-000855,20240801,2024-08,17,Material,Actual,69908.89,0.0,60014.14,0.0,60014.14,0.0,0.0,60014.14,0.0,0.0
FIN-000856,20240801,2024-08,17,Other,Actual,33242.57,0.0,0.0,28541.98,28541.98,0.0,0.0,28541.98,0.0,0.0
FIN-000857,20240901,2024-09,17,Labor,Actual,77513.09,63779.24,0.0,0.0,63779.24,0.0,0.0,63779.24,783.35,683.5
FIN-000858,20240901,2024-09,17,Contractor,Actual,21810.45,41732.39,0.0,0.0,41732.39,0.0,0.0,41732.39,157.37,308.25
FIN-000859,20240901,2024-09,17,Material,Actual,62157.62,0.0,50763.61,0.0,50763.61,0.0,0.0,50763.61,0.0,0.0
FIN-000860,20240901,2024-09,17,Other,Actual,30256.46,0.0,0.0,26010.99,26010.99,0.0,0.0,26010.99,0.0,0.0
FIN-000861,20241001,2024-10,17,Labor,Actual,71590.18,55612.66,0.0,0.0,55612.66,0.0,0.0,55612.66,723.49,567.75
FIN-000862,20241001,2024-10,17,Contractor,Actual,19430.85,16079.31,0.0,0.0,16079.31,0.0,0.0,16079.31,140.2,105.5
FIN-000863,20241001,2024-10,17,Material,Actual,57323.9,0.0,47372.4,0.0,47372.4,0.0,0.0,47372.4,0.0,0.0
FIN-000864,20241001,2024-10,17,Other,Actual,26250.56,0.0,0.0,23127.41,23127.41,0.0,0.0,23127.41,0.0,0.0
FIN-000865,20241101,2024-11,17,Labor,Actual,68417.9,57926.08,0.0,0.0,57926.08,0.0,0.0,57926.08,691.43,632.0
FIN-000866,20241101,2024-11,17,Contractor,Actual,18802.24,27764.04,0.0,0.0,27764.04,0.0,0.0,27764.04,135.66,180.5
FIN-000867,20241101,2024-11,17,Material,Actual,52592.0,0.0,39446.16,0.0,39446.16,0.0,0.0,39446.16,0.0,0.0
FIN-000868,20241101,2024-11,17,Other,Actual,22134.4,0.0,0.0,20640.16,20640.16,0.0,0.0,20640.16,0.0,0.0
FIN-000869,20241201,2024-12,17,Labor,Actual,59985.6,54428.32,0.0,0.0,54428.32,0.0,0.0,54428.32,606.21,579.25
FIN-000870,20241201,2024-12,17,Contractor,Actual,18806.41,19034.03,0.0,0.0,19034.03,0.0,0.0,19034.03,135.69,135.25
FIN-000871,20241201,2024-12,17,Material,Actual,44427.54,0.0,40349.66,0.0,40349.66,0.0,0.0,40349.66,0.0,0.0
FIN-000872,20241201,2024-12,17,Other,Actual,19864.83,0.0,0.0,17398.42,17398.42,0.0,0.0,17398.42,0.0,0.0
FIN-000873,20250101,2025-01,17,Labor,Actual,57785.02,49500.25,0.0,0.0,49500.25,0.0,0.0,49500.25,583.97,511.0
FIN-000874,20250101,2025-01,17,Contractor,Actual,16636.87,16687.75,0.0,0.0,16687.75,0.0,0.0,16687.75,120.04,96.5
FIN-000875,20250101,2025-01,17,Material,Actual,39041.79,0.0,34741.31,0.0,34741.31,0.0,0.0,34741.31,0.0,0.0
FIN-000876,20250101,2025-01,17,Other,Actual,19563.95,0.0,0.0,15377.01,15377.01,0.0,0.0,15377.01,0.0,0.0
FIN-000877,20250201,2025-02,17,Labor,Actual,52493.27,11679.3,0.0,0.0,11679.3,0.0,0.0,11679.3,530.5,128.0
FIN-000878,20250201,2025-02,17,Contractor,Actual,15708.52,9982.45,0.0,0.0,9982.45,0.0,0.0,9982.45,113.34,70.5
FIN-000879,20250201,2025-02,17,Material,Actual,34068.8,0.0,31326.96,0.0,31326.96,0.0,0.0,31326.96,0.0,0.0
FIN-000880,20250201,2025-02,17,Other,Actual,17379.15,0.0,0.0,13471.34,13471.34,0.0,0.0,13471.34,0.0,0.0
FIN-000881,20241001,2024-10,18,Labor,Actual,151926.59,7991.34,0.0,0.0,7991.34,0.0,0.0,7991.34,1652.8,96.5
FIN-000882,20241001,2024-10,18,Contractor,Actual,34137.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.29,0.0
FIN-000883,20241001,2024-10,18,Material,Actual,159659.52,0.0,325565.65,0.0,325565.65,0.0,0.0,325565.65,0.0,0.0
FIN-000884,20241001,2024-10,18,Other,Actual,57205.68,0.0,0.0,92051.77,92051.77,0.0,0.0,92051.77,0.0,0.0
FIN-000885,20241101,2024-11,18,Labor,Actual,212212.73,50090.84,0.0,0.0,50090.84,0.0,0.0,50090.84,2308.65,562.75
FIN-000886,20241101,2024-11,18,Contractor,Actual,49350.55,13264.86,0.0,0.0,13264.86,0.0,0.0,13264.86,410.99,115.25
FIN-000887,20241101,2024-11,18,Material,Actual,202826.2,0.0,444754.12,0.0,444754.12,0.0,0.0,444754.12,0.0,0.0
FIN-000888,20241101,2024-11,18,Other,Actual,77682.67,0.0,0.0,126545.15,126545.15,0.0,0.0,126545.15,0.0,0.0
FIN-000889,20241201,2024-12,18,Labor,Actual,280653.56,47488.45,0.0,0.0,47488.45,0.0,0.0,47488.45,3053.21,546.5
FIN-000890,20241201,2024-12,18,Contractor,Actual,59062.04,12575.27,0.0,0.0,12575.27,0.0,0.0,12575.27,491.86,105.75
FIN-000891,20241201,2024-12,18,Material,Actual,248912.94,0.0,548714.35,0.0,548714.35,0.0,0.0,548714.35,0.0,0.0
FIN-000892,20241201,2024-12,18,Other,Actual,101801.9,0.0,0.0,180118.09,180118.09,0.0,0.0,180118.09,0.0,0.0
FIN-000893,20250101,2025-01,18,Labor,Actual,330304.57,37076.97,0.0,0.0,37076.97,0.0,0.0,37076.97,3593.36,409.75
FIN-000894,20250101,2025-01,18,Contractor,Actual,75559.47,26786.36,0.0,0.0,26786.36,0.0,0.0,26786.36,629.25,226.75
FIN-000895,20250101,2025-01,18,Material,Actual,263472.48,0.0,446785.24,0.0,446785.24,0.0,0.0,446785.24,0.0,0.0
FIN-000896,20250101,2025-01,18,Other,Actual,108803.92,0.0,0.0,198795.78,198795.78,0.0,0.0,198795.78,0.0,0.0
FIN-000897,20250201,2025-02,18,Labor,Actual,346293.6,53295.36,0.0,0.0,53295.36,0.0,0.0,53295.36,3767.31,562.25
FIN-000898,20250201,2025-02,18,Contractor,Actual,75442.83,20633.16,0.0,0.0,20633.16,0.0,0.0,20633.16,628.28,140.5
FIN-000899,20250201,2025-02,18,Material,Actual,275316.13,0.0,605220.97,0.0,605220.97,0.0,0.0,605220.97,0.0,0.0
FIN-000900,20250201,2025-02,18,Other,Actual,104879.74,0.0,0.0,203172.4,203172.4,0.0,0.0,203172.4,0.0,0.0
FIN-000901,20250301,2025-03,18,Labor,Actual,324729.44,67195.65,0.0,0.0,67195.65,0.0,0.0,67195.65,3532.71,725.0
FIN-000902,20250301,2025-03,18,Contractor,Actual,74940.23,11419.81,0.0,0.0,11419.81,0.0,0.0,11419.81,624.09,108.0
FIN-000903,20250301,2025-03,18,Material,Actual,238951.91,0.0,399288.18,0.0,399288.18,0.0,0.0,399288.18,0.0,0.0
FIN-000904,20250301,2025-03,18,Other,Actual,102376.32,0.0,0.0,206720.93,206720.93,0.0,0.0,206720.93,0.0,0.0
FIN-000905,20250401,2025-04,18,Labor,Actual,287932.22,28140.17,0.0,0.0,28140.17,0.0,0.0,28140.17,3132.4,307.75
FIN-000906,20250401,2025-04,18,Contractor,Actual,68405.67,9006.88,0.0,0.0,9006.88,0.0,0.0,9006.88,569.67,82.0
FIN-000907,20250401,2025-04,18,Material,Actual,217817.78,0.0,381374.45,0.0,381374.45,0.0,0.0,381374.45,0.0,0.0
FIN-000908,20250401,2025-04,18,Other,Actual,86463.21,0.0,0.0,152574.21,152574.21,0.0,0.0,152574.21,0.0,0.0
FIN-000909,20250501,2025-05,18,Labor,Actual,225824.22,52548.18,0.0,0.0,52548.18,0.0,0.0,52548.18,2456.73,583.25
FIN-000910,20250501,2025-05,18,Contractor,Actual,63588.95,8935.85,0.0,0.0,8935.85,0.0,0.0,8935.85,529.56,61.25
FIN-000911,20250501,2025-05,18,Material,Actual,153453.46,0.0,260674.86,0.0,260674.86,0.0,0.0,260674.86,0.0,0.0
FIN-000912,20250501,2025-05,18,Other,Actual,66612.92,0.0,0.0,133489.15,133489.15,0.0,0.0,133489.15,0.0,0.0
FIN-000913,20250601,2025-06,18,Labor,Actual,161524.76,17511.16,0.0,0.0,17511.16,0.0,0.0,17511.16,1757.22,199.25
FIN-000914,20250601,2025-06,18,Contractor,Actual,43336.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.9,0.0
FIN-000915,20250601,2025-06,18,Material,Actual,111159.85,0.0,239554.19,0.0,239554.19,0.0,0.0,239554.19,0.0,0.0
FIN-000916,20250601,2025-06,18,Other,Actual,47378.56,0.0,0.0,79010.79,79010.79,0.0,0.0,79010.79,0.0,0.0
FIN-000917,20240301,2024-03,19,Labor,Actual,98658.39,156849.85,0.0,0.0,156849.85,0.0,0.0,156849.85,1066.08,1693.25
FIN-000918,20240301,2024-03,19,Contractor,Actual,27990.0,34699.51,0.0,0.0,34699.51,0.0,0.0,34699.51,193.55,281.75
FIN-000919,20240301,2024-03,19,Material,Actual,93646.76,0.0,139118.55,0.0,139118.55,0.0,0.0,139118.55,0.0,0.0
FIN-000920,20240301,2024-03,19,Other,Actual,42460.63,0.0,0.0,66846.89,66846.89,0.0,0.0,66846.89,0.0,0.0
FIN-000921,20240401,2024-04,19,Labor,Actual,124519.63,191575.16,0.0,0.0,191575.16,0.0,0.0,191575.16,1345.54,2056.0
FIN-000922,20240401,2024-04,19,Contractor,Actual,39171.81,45550.23,0.0,0.0,45550.23,0.0,0.0,45550.23,270.87,363.0
FIN-000923,20240401,2024-04,19,Material,Actual,118247.71,0.0,193276.37,0.0,193276.37,0.0,0.0,193276.37,0.0,0.0
FIN-000924,20240401,2024-04,19,Other,Actual,63575.34,0.0,0.0,103651.14,103651.14,0.0,0.0,103651.14,0.0,0.0
FIN-000925,20240501,2024-05,19,Labor,Actual,158069.59,131009.55,0.0,0.0,131009.55,0.0,0.0,131009.55,1708.07,1431.75
FIN-000926,20240501,2024-05,19,Contractor,Actual,46755.32,43534.87,0.0,0.0,43534.87,0.0,0.0,43534.87,323.31,332.5
FIN-000927,20240501,2024-05,19,Material,Actual,138837.54,0.0,197952.59,0.0,197952.59,0.0,0.0,197952.59,0.0,0.0
FIN-000928,20240501,2024-05,19,Other,Actual,75157.75,0.0,0.0,95641.57,95641.57,0.0,0.0,95641.57,0.0,0.0
FIN-000929,20240601,2024-06,19,Labor,Actual,176964.85,97639.57,0.0,0.0,97639.57,0.0,0.0,97639.57,1912.25,1018.25
FIN-000930,20240601,2024-06,19,Contractor,Actual,59428.09,24790.93,0.0,0.0,24790.93,0.0,0.0,24790.93,410.94,191.75
FIN-000931,20240601,2024-06,19,Material,Actual,153493.76,0.0,212981.55,0.0,212981.55,0.0,0.0,212981.55,0.0,0.0
FIN-000932,20240601,2024-06,19,Other,Actual,83256.36,0.0,0.0,128561.1,128561.1,0.0,0.0,128561.1,0.0,0.0
FIN-000933,20240701,2024-07,19,Labor,Actual,189670.88,110750.44,0.0,0.0,110750.44,0.0,0.0,110750.44,2049.55,1214.5
FIN-000934,20240701,2024-07,19,Contractor,Actual,65453.4,34540.44,0.0,0.0,34540.44,0.0,0.0,34540.44,452.61,301.75
FIN-000935,20240701,2024-07,19,Material,Actual,168078.59,0.0,221416.77,0.0,221416.77,0.0,0.0,221416.77,0.0,0.0
FIN-000936,20240701,2024-07,19,Other,Actual,80974.93,0.0,0.0,103631.81,103631.81,0.0,0.0,103631.81,0.0,0.0
FIN-000937,20240801,2024-08,19,Labor,Actual,195872.2,87728.5,0.0,0.0,87728.5,0.0,0.0,87728.5,2116.56,931.25
FIN-000938,20240801,2024-08,19,Contractor,Actual,68763.46,10160.59,0.0,0.0,10160.59,0.0,0.0,10160.59,475.5,91.75
FIN-000939,20240801,2024-08,19,Material,Actual,146699.33,0.0,230803.52,0.0,230803.52,0.0,0.0,230803.52,0.0,0.0
FIN-000940,20240801,2024-08,19,Other,Actual,79731.18,0.0,0.0,124812.6,124812.6,0.0,0.0,124812.6,0.0,0.0
FIN-000941,20240901,2024-09,19,Labor,Actual,179179.46,109445.82,0.0,0.0,109445.82,0.0,0.0,109445.82,1936.18,1143.0
FIN-000942,20240901,2024-09,19,Contractor,Actual,61269.19,22063.59,0.0,0.0,22063.59,0.0,0.0,22063.59,423.67,191.5
FIN-000943,20240901,2024-09,19,Material,Actual,146718.95,0.0,208820.12,0.0,208820.12,0.0,0.0,208820.12,0.0,0.0
FIN-000944,20240901,2024-09,19,Other,Actual,76854.65,0.0,0.0,110997.28,110997.28,0.0,0.0,110997.28,0.0,0.0
FIN-000945,20241001,2024-10,19,Labor,Actual,168537.68,88161.3,0.0,0.0,88161.3,0.0,0.0,88161.3,1821.19,919.0
FIN-000946,20241001,2024-10,19,Contractor,Actual,59715.9,36335.66,0.0,0.0,36335.66,0.0,0.0,36335.66,412.93,306.0
FIN-000947,20241001,2024-10,19,Material,Actual,118414.88,0.0,182299.84,0.0,182299.84,0.0,0.0,182299.84,0.0,0.0
FIN-000948,20241001,2024-10,19,Other,Actual,63265.14,0.0,0.0,73802.35,73802.35,0.0,0.0,73802.35,0.0,0.0
FIN-000949,20241101,2024-11,19,Labor,Actual,137936.75,39329.33,0.0,0.0,39329.33,0.0,0.0,39329.33,1490.52,422.0
FIN-000950,20241101,2024-11,19,Contractor,Actual,45058.1,17225.05,0.0,0.0,17225.05,0.0,0.0,17225.05,311.57,139.25
FIN-000951,20241101,2024-11,19,Material,Actual,93803.52,0.0,127997.27,0.0,127997.27,0.0,0.0,127997.27,0.0,0.0
FIN-000952,20241101,2024-11,19,Other,Actual,48293.34,0.0,0.0,68544.77,68544.77,0.0,0.0,68544.77,0.0,0.0
FIN-000953,20241201,2024-12,19,Labor,Actual,93444.69,34289.54,0.0,0.0,34289.54,0.0,0.0,34289.54,1009.75,365.25
FIN-000954,20241201,2024-12,19,Contractor,Actual,35671.96,3800.96,0.0,0.0,3800.96,0.0,0.0,3800.96,246.67,34.75
FIN-000955,20241201,2024-12,19,Material,Actual,66134.21,0.0,89273.93,0.0,89273.93,0.0,0.0,89273.93,0.0,0.0
FIN-000956,20241201,2024-12,19,Other,Actual,35224.08,0.0,0.0,49328.65,49328.65,0.0,0.0,49328.65,0.0,0.0
FIN-000957,20250101,2025-01,20,Labor,Actual,49368.91,28495.21,0.0,0.0,28495.21,0.0,0.0,28495.21,489.08,296.25
FIN-000958,20250101,2025-01,20,Contractor,Actual,10980.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.94,0.0
FIN-000959,20250101,2025-01,20,Material,Actual,34181.05,0.0,36335.64,0.0,36335.64,0.0,0.0,36335.64,0.0,0.0
FIN-000960,20250101,2025-01,20,Other,Actual,17607.63,0.0,0.0,19061.12,19061.12,0.0,0.0,19061.12,0.0,0.0
FIN-000961,20250201,2025-02,20,Labor,Actual,53823.4,60952.56,0.0,0.0,60952.56,0.0,0.0,60952.56,533.21,644.75
FIN-000962,20250201,2025-02,20,Contractor,Actual,11498.21,21612.2,0.0,0.0,21612.2,0.0,0.0,21612.2,78.47,155.25
FIN-000963,20250201,2025-02,20,Material,Actual,37716.93,0.0,44222.74,0.0,44222.74,0.0,0.0,44222.74,0.0,0.0
FIN-000964,20250201,2025-02,20,Other,Actual,18943.12,0.0,0.0,24207.4,24207.4,0.0,0.0,24207.4,0.0,0.0
FIN-000965,20250301,2025-03,20,Labor,Actual,56345.53,46981.73,0.0,0.0,46981.73,0.0,0.0,46981.73,558.19,513.5
FIN-000966,20250301,2025-03,20,Contractor,Actual,13747.32,2980.61,0.0,0.0,2980.61,0.0,0.0,2980.61,93.82,27.25
FIN-000967,20250301,2025-03,20,Material,Actual,38962.97,0.0,53613.84,0.0,53613.84,0.0,0.0,53613.84,0.0,0.0
FIN-000968,20250301,2025-03,20,Other,Actual,21320.11,0.0,0.0,24257.24,24257.24,0.0,0.0,24257.24,0.0,0.0
FIN-000969,20250401,2025-04,20,Labor,Actual,63842.46,52718.71,0.0,0.0,52718.71,0.0,0.0,52718.71,632.46,569.5
FIN-000970,20250401,2025-04,20,Contractor,Actual,14678.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.18,0.0
FIN-000971,20250401,2025-04,20,Material,Actual,42714.74,0.0,47987.08,0.0,47987.08,0.0,0.0,47987.08,0.0,0.0
FIN-000972,20250401,2025-04,20,Other,Actual,23115.4,0.0,0.0,28138.72,28138.72,0.0,0.0,28138.72,0.0,0.0
FIN-000973,20250501,2025-05,20,Labor,Actual,67675.08,71363.53,0.0,0.0,71363.53,0.0,0.0,71363.53,670.43,769.25
FIN-000974,20250501,2025-05,20,Contractor,Actual,16277.12,18992.03,0.0,0.0,18992.03,0.0,0.0,18992.03,111.09,125.75
FIN-000975,20250501,2025-05,20,Material,Actual,40753.71,0.0,48510.61,0.0,48510.61,0.0,0.0,48510.61,0.0,0.0
FIN-000976,20250501,2025-05,20,Other,Actual,24102.05,0.0,0.0,29974.77,29974.77,0.0,0.0,29974.77,0.0,0.0
FIN-000977,20250601,2025-06,20,Labor,Actual,78227.46,87389.47,0.0,0.0,87389.47,0.0,0.0,87389.47,774.97,919.0
FIN-000978,20250601,2025-06,20,Contractor,Actual,19084.3,10840.92,0.0,0.0,10840.92,0.0,0.0,10840.92,130.25,82.75
FIN-000979,20250601,2025-06,20,Material,Actual,46211.04,0.0,63635.0,0.0,63635.0,0.0,0.0,63635.0,0.0,0.0
FIN-000980,20250601,2025-06,20,Other,Actual,23500.98,0.0,0.0,25767.27,25767.27,0.0,0.0,25767.27,0.0,0.0
FIN-000981,20250701,2025-07,20,Labor,Forecast,80102.7,0.0,0.0,0.0,0.0,25674.9,71375.93,71375.93,793.54,0.0
FIN-000982,20250701,2025-07,20,Contractor,Forecast,21922.31,0.0,0.0,0.0,0.0,10078.93,20513.61,20513.61,149.62,0.0
FIN-000983,20250701,2025-07,20,Material,Forecast,45716.78,0.0,0.0,0.0,0.0,17374.69,43986.57,43986.57,0.0,0.0
FIN-000984,20250701,2025-07,20,Other,Forecast,25571.04,0.0,0.0,0.0,0.0,6256.96,24843.1,24843.1,0.0,0.0
FIN-000985,20250801,2025-08,20,Labor,Forecast,80738.9,0.0,0.0,0.0,0.0,34295.16,76125.19,76125.19,799.85,0.0
FIN-000986,20250801,2025-08,20,Contractor,Forecast,23385.28,0.0,0.0,0.0,0.0,9123.5,22020.4,22020.4,159.6,0.0
FIN-000987,20250801,2025-08,20,Material,Forecast,46002.4,0.0,0.0,0.0,0.0,18591.49,38846.77,38846.77,0.0,0.0
FIN-000988,20250801,2025-08,20,Other,Forecast,25632.64,0.0,0.0,0.0,0.0,7244.81,22283.96,22283.96,0.0,0.0
FIN-000989,20250901,2025-09,20,Labor,Forecast,95995.73,0.0,0.0,0.0,0.0,34647.32,93199.15,93199.15,950.99,0.0
